"id","user_id","original_idea","generated_idea","created_at"
"8b6c048f-474d-4685-a01c-73ed6d341476","afa34fb5-4d22-4ab7-adc9-19336d12a452","Ai inventory management system for antique shops","Ai inventory management system for antique shops","""2025-10-27T16:23:04.341Z"""
"8c4de227-2c94-4dd5-ba94-b4a8ae5bab33","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Personalized wellness check-in tool for newsletter writers","""2025-10-27T09:51:35.047Z"""
"8c72760e-39f0-4792-ad3f-3f77ae00a060","afa34fb5-4d22-4ab7-adc9-19336d12a452",,"Travel itinerary optimizer for digital nomads","""2025-10-27T16:49:20.320Z"""
"8de37edc-d9e4-471f-92a2-42e16ac5e014","b43f5544-b806-46c0-a0bf-2208a7be9c95","Switcher is an AI-powered service that analyzes your electricity, gas, internet, mobile, and insurance plans, finds better offers, and switches them for you — automatically. No comparison tables. No paperwork. No phone calls.","Switcher is an AI-powered service that analyzes your electricity, gas, internet, mobile, and insurance plans, finds better offers, and switches them for you — automatically. No comparison tables. No paperwork. No phone calls.","""2025-10-28T09:37:08.722Z"""
"8ed8e662-4a0f-4cb4-9605-366e39ec1d5e","cf165fbe-42f9-4384-a3e2-ec581a0357a1",,"Recipe scaling calculator for home cooks and chefs","""2025-10-28T10:55:53.045Z"""
"8fd72161-ee0e-499c-a704-afce5bc3d6e9","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Service locator app for urban commuters' needs.","""2025-10-28T13:20:26.289Z"""
"9066f51f-5adf-4345-9b79-cdf1c12db71a","80c33902-dde7-4c27-8426-74761d04a686","social media automation","social media automation","""2025-11-03T20:07:03.789Z"""
"907911bd-2783-4ec8-984a-a909f6c738c4","6f9b3ab9-a747-4523-abe1-c7a8b86f45d6","the story off","the story off","""2025-11-04T14:37:07.535Z"""
"918a06af-30f4-4b96-95ab-0facd5a573e9","e03e8eb7-f3fa-4bfc-a3dd-855f8c0e02d7","an EPC (energy performance certificate) software for home assesors","an EPC (energy performance certificate) software for home assesors","""2025-10-28T10:44:02.144Z"""
"91aa59af-c6c2-45c7-8aea-5725d3b416bd","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf","AI Companion","AI Companion","""2025-10-27T13:07:34.499Z"""
"92bb25c7-1ca0-439b-afe9-4dec2e7c1f99","6f9ed53d-089f-481c-8d94-84700f5e589a","goldenshowers","goldenshowers","""2025-10-26T18:47:18.963Z"""
"934892a8-258d-4e76-b652-e35956dcad81","c87369b3-acd2-4640-8619-285af4c777da","airbnb ai agent","airbnb ai agent","""2025-10-25T12:08:02.708Z"""
"9539e93b-869f-403a-b2f0-cfdc10519bc2","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Personalized workout plans for busy professionals","""2025-10-27T16:52:52.182Z"""
"98e8fa2e-4b8f-4fd1-9433-e47a47066e54","b96cf5bf-c134-460e-a711-8d788e96b7c4","narnia","narnia","""2025-10-29T17:59:28.769Z"""
"99787841-0ffe-4dc5-b18c-d84fa142ca2b","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Pet care information organizer for busy owners","""2025-10-27T15:48:53.498Z"""
"9a182422-5ee5-4b75-bbe2-deeb4d097a33","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf","lizuebf","lizuebf","""2025-10-27T10:11:25.527Z"""
"9b2d84e9-85ce-4208-9f2b-e08831c703b5","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf","Start from scratch. Build your global tech company.","Start from scratch. Build your global tech company.","""2025-10-27T09:23:04.615Z"""
"9d535f27-aa89-47a2-9c06-907ddf0d15f9","ed17b69e-61ca-4203-b0c5-f3b81762ca8b","Vibe code","Vibe code","""2025-10-28T14:08:44.031Z"""
"9e641eb9-bb85-4250-9602-cca10d3a0c21","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Memory aid tool for solo researchers' insights","""2025-10-28T13:21:16.278Z"""
"9ef0c8b9-813e-4ddb-9678-94ad86fe322c","c87369b3-acd2-4640-8619-285af4c777da","airbnb automation agent","airbnb automation agent","""2025-10-25T12:05:44.691Z"""
"9fcdd0a1-fb8a-4666-a009-b51ae08f8f2a","5ac3cfe3-2859-4cb5-982b-bd01fed99ce2","ai voice assistant for blind people","ai voice assistant for blind people","""2025-10-28T19:42:10.993Z"""
"a0968125-a821-4194-a8ff-b441e07e21c8","afa34fb5-4d22-4ab7-adc9-19336d12a452","physical trainer","physical trainer","""2025-10-27T16:14:36.798Z"""
"a0ca5b32-90a2-4bbe-9c8d-ee251cfa170e","cf165fbe-42f9-4384-a3e2-ec581a0357a1",,"AI story prompt generator for tabletop RPG players","""2025-10-28T10:56:51.137Z"""
"a11d1408-c141-4b76-9954-53c4bdfcce64","afa34fb5-4d22-4ab7-adc9-19336d12a452","nocode","nocode","""2025-10-28T14:12:11.103Z"""
"a1a78836-d286-4579-826c-efdecae846ce","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Mood board generator for visual artists’ projects","""2025-10-27T14:29:48.004Z"""
"a2c6b294-f5d6-4baa-b921-4d60aff51fd8","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf","Automated video subtitle generator for content creators","Automated video subtitle generator for content creators","""2025-10-27T08:44:34.797Z"""
"a30fd55d-1cbc-41ed-b275-93e22a047c93","ed17b69e-61ca-4203-b0c5-f3b81762ca8b","vibe codinh","vibe codinh","""2025-10-28T14:28:19.504Z"""
"a5e9b4a1-d374-465c-8f33-cac817a0f77f","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Song lyric reminder tool for forgetful musicians","""2025-10-27T15:00:28.237Z"""
"a65482c6-65cc-4b08-a50c-acc48515c0ef","afa34fb5-4d22-4ab7-adc9-19336d12a452","Math tutor","Math tutor","""2025-10-27T16:10:19.750Z"""
"a728072d-2602-406c-bc66-9ac177b2731e","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf","dhfmksdhflqizuebflqkuzebflkqbflkjsdbciusbckjbzefiubqezlkfj","dhfmksdhflqizuebflqkuzebflkqbflkjsdbciusbckjbzefiubqezlkfj","""2025-10-25T09:44:35.043Z"""
"a80f3791-d3ae-4489-acf8-fdf4fcf73a57","afa34fb5-4d22-4ab7-adc9-19336d12a452","AI math tutor","AI math tutor","""2025-10-27T16:48:41.621Z"""
"a8dfc475-7b60-4a3a-accd-c150fbc07432","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Client matching platform for urban freelancers and agencies","""2025-10-27T09:56:07.683Z"""
"a919a3b9-3cd8-46e3-8dd7-8ab38c26d17b","afa34fb5-4d22-4ab7-adc9-19336d12a452","ai english tutor","ai english tutor","""2025-10-27T16:01:20.272Z"""
"a9680283-2f3c-4b36-a58c-93cb34e25a49","afa34fb5-4d22-4ab7-adc9-19336d12a452",,"Stress-free home decor shopping for fashion lovers.","""2025-10-25T11:44:09.257Z"""
"aaa052d2-f4a4-4340-8c72-7d6d18485f24","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf","loafers shoes","loafers shoes","""2025-10-28T20:55:29.640Z"""
"afcec611-52f3-4bd6-a626-b3898cfbfb90","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Personal branding toolkit for solo consultants and analysts","""2025-10-27T16:30:17.641Z"""
"b172d061-9148-4b85-b036-108efaefa150","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Data visualization tool for restaurant reviews and chefs","""2025-10-27T11:16:56.331Z"""
"b2161a00-0381-4baf-ae21-09b0e42ca43f","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Pet product recommendation engine for dog owners","""2025-10-27T14:59:20.854Z"""
"b25256a7-09c9-4db5-ba9a-5403b20ae211","cf165fbe-42f9-4384-a3e2-ec581a0357a1","Flyers distribution","Flyers distribution","""2025-10-28T10:59:58.212Z"""
"b320ba91-f9d3-4880-bd0f-89020da4e3d8","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Procrastination timer for stock traders and investors","""2025-10-27T16:30:20.810Z"""
"b5bf10ce-1010-46f0-bbdc-458ed9e34e01","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf","Automated quiz generator","Automated quiz generator","""2025-10-27T16:55:17.307Z"""
"b6839aa7-4ead-4e08-a2cf-78e4b7971086","6f9ed53d-089f-481c-8d94-84700f5e589a","nightclub for goldenshowers","nightclub for goldenshowers","""2025-10-26T18:47:04.907Z"""
"b6a400ec-bafe-4e4f-8ff6-a7a8d04220e3","0cc1f8cb-9c85-4a2e-9bec-7833b720fe56","lvmh : quelles tendances récentes ?","lvmh : quelles tendances récentes ?","""2025-10-28T11:23:03.361Z"""
"b7ab6b3e-9f67-4e67-b41b-69b3dd158332","ed17b69e-61ca-4203-b0c5-f3b81762ca8b","nocode","nocode","""2025-10-28T14:28:10.694Z"""
"b7c99060-c221-43fc-b955-848fd7fb899b","6f9b3ab9-a747-4523-abe1-c7a8b86f45d6","débuter en investissment","débuter en investissment","""2025-11-04T14:35:58.065Z"""
"b8116397-7ec1-4072-9800-351daf5cf96d","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Quality checker for accessible content creators","""2025-10-27T13:26:28.693Z"""
"b8bc58d9-50bf-4af8-8f21-8d330e038045","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Bias-free pet training resources for dog owners","""2025-10-27T16:32:06.222Z"""
"b9023280-18f8-4cb6-9220-ccb3e4acac57","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Game performance optimizer for casual gamers’ setups","""2025-10-27T11:24:00.680Z"""
"ba15636e-cb00-4a8c-99e7-eb34ac79a740","c87369b3-acd2-4640-8619-285af4c777da",,"AI-driven investment idea generator for stock traders","""2025-10-25T12:03:27.437Z"""
"bafecec2-924a-4dc6-a516-73e18187d02e","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf","Feedback platform for new immigrants and expats","Feedback platform for new immigrants and expats","""2025-10-27T09:22:42.782Z"""
"bc710d80-dfed-4f68-bc33-1af1404ace8e","447b9dae-a600-4b16-94f3-bb3eeafe788f",,"Pet care information aggregator for busy owners","""2025-11-01T12:46:31.315Z"""
"bd03e355-1d4c-4e19-895e-9586009da13e","afa34fb5-4d22-4ab7-adc9-19336d12a452",,"Data visualization tool for nonprofit impact measurement","""2025-10-27T15:56:23.008Z"""
"bd048646-9978-43a1-b5c3-2b248d74fb8e","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf","AI friedn","AI friedn","""2025-10-27T13:08:09.462Z"""
"c15fe0fc-8c0a-4afe-85eb-2c41b67d07b7","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Personalized resource guide for new immigrants","""2025-10-27T15:39:22.942Z"""
"c517ec10-35a5-4917-9f63-18976bce1793","cf165fbe-42f9-4384-a3e2-ec581a0357a1","Insert flyers in ecommerce packages in the us","Insert flyers in ecommerce packages in the us","""2025-10-28T10:57:38.205Z"""
"c5728a43-b813-4701-9ab5-30fdd930f881","afa34fb5-4d22-4ab7-adc9-19336d12a452","vibecode","vibecode","""2025-10-28T14:10:21.505Z"""
"c752a1c3-e6c2-4f40-95fe-2cd0564d94fc","afa34fb5-4d22-4ab7-adc9-19336d12a452","ai math tutor","ai math tutor","""2025-10-27T16:17:41.769Z"""
"c8f1c212-e2c1-40d3-95c4-ac3f73eddf19","c87369b3-acd2-4640-8619-285af4c777da","automation airbnb","automation airbnb","""2025-10-25T11:57:57.673Z"""
"c96e064d-9972-4ec8-aade-cd79e9d7ec9a","afa34fb5-4d22-4ab7-adc9-19336d12a452","vibe code","vibe code","""2025-10-28T14:11:18.287Z"""
"ca08a9bc-5d49-4561-a5be-2d7c2f2a3c48","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Geolocation unlocker for privacy-focused online users","""2025-10-27T14:24:17.456Z"""
"cab46a58-caca-4f00-ae2a-025bb1b4e50c","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Personalized home decor recommendations for bargain hunters","""2025-10-28T13:20:12.815Z"""
"cae0a435-b767-4b1b-ad32-6ade75e3d9cd","afa34fb5-4d22-4ab7-adc9-19336d12a452","AI physiologist","AI physiologist","""2025-10-27T16:15:08.540Z"""
"cb31c4dc-0ce4-4eec-9b28-cbe150a2238a","124b8466-b28b-4f16-842d-5ddae992ddd4","film chien 51","film chien 51","""2025-11-10T07:44:34.786Z"""
"cc087b66-33cc-48f5-a922-c9485be23ad3","852783f4-e6d3-41bc-aa2c-8a215530fcb5","mmo game","mmo game","""2025-10-27T14:34:06.222Z"""
"ccae4392-ba48-4830-9009-b9b124fd731e","afa34fb5-4d22-4ab7-adc9-19336d12a452",,"Simple video editing tool for university students","""2025-10-27T16:04:14.554Z"""
"ccc214b4-bbf8-4353-8b76-b62797122b19","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf","chef matching app","chef matching app","""2025-10-27T15:05:26.028Z"""
"ccdb2556-cd46-466e-9003-323f8369b61b","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Personalized meditation reminders for busy professionals","""2025-10-27T15:44:38.581Z"""
"cd7d361e-4115-4032-b614-c090aa0a6b09","124b8466-b28b-4f16-842d-5ddae992ddd4","film ""chien 51""","film ""chien 51""","""2025-11-10T07:44:43.048Z"""
"ce164062-e0a8-4af0-9444-9156202d2ee8","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Voice-commanded online research assistant for seniors","""2025-10-27T11:19:37.823Z"""
"ce529f5c-682c-4f7d-af45-d8a75601059c","afa34fb5-4d22-4ab7-adc9-19336d12a452",,"Interactive language tutor for new immigrants","""2025-10-27T15:50:55.588Z"""
"cedf6755-e4aa-4566-9472-35d6619bc41a","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Option comparison tool for freelance copywriters","""2025-10-27T15:15:40.299Z"""
"d1836517-0f28-4f31-af34-255a1fc818dd","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf","loafers","loafers","""2025-10-28T20:55:09.026Z"""
"d2a833bc-6a24-47a7-a3a1-72f5f0daf3d0","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Data visualization tool for indie hackers' insights","""2025-10-28T13:22:31.404Z"""
"d2d4a51a-695d-454e-843c-4c40f4d1c929","afa34fb5-4d22-4ab7-adc9-19336d12a452","AI math tutor","AI math tutor","""2025-10-27T16:31:47.073Z"""
"d3d0127e-4eb1-490e-9776-ad03bbb7a9e4","afa34fb5-4d22-4ab7-adc9-19336d12a452","AI math tutor","AI math tutor","""2025-10-27T16:47:30.455Z"""
"d56c3edb-2217-4ad6-916d-40605738203c","afa34fb5-4d22-4ab7-adc9-19336d12a452","algebra tutor","algebra tutor","""2025-10-27T16:21:56.680Z"""
"d58d624f-4657-4011-811c-fa044ccc721a","cf165fbe-42f9-4384-a3e2-ec581a0357a1","parcel packaging supplies","parcel packaging supplies","""2025-10-28T10:58:29.858Z"""
"d7312174-307a-4f20-a0cd-bf3c29b13913","0cc1f8cb-9c85-4a2e-9bec-7833b720fe56","chanel","chanel","""2025-10-28T11:23:18.904Z"""
"d85aa8de-ea32-41eb-b092-77fcc0928ef1","afa34fb5-4d22-4ab7-adc9-19336d12a452","live tutoring","live tutoring","""2025-10-27T16:00:52.284Z"""
"d8bf804e-a592-4661-aa8b-208dc40bdfbb","afa34fb5-4d22-4ab7-adc9-19336d12a452","algebra tutor online","algebra tutor online","""2025-10-27T16:22:15.673Z"""
"d92a64f1-1539-4f4e-82c4-a719b7d609d0","c87369b3-acd2-4640-8619-285af4c777da","airbnb ai agenrt","airbnb ai agenrt","""2025-10-25T12:07:59.900Z"""
"d98a3887-fda9-418f-9a56-e71b1230b1e4","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Quality feedback tool for freelance designers' projects","""2025-10-27T15:15:23.026Z"""
"da4b9fd0-6f6d-4af0-a141-b9c776f0c91f","d5afc6d7-58c1-445c-87cc-3e57d8ed24f2",,"Geolocation data access tool for remote startups","""2025-10-25T11:51:50.558Z"""
"dc0fba52-98c5-41fc-a296-464adb94f2c9","7ef390c2-ba59-4d86-a0b6-f5129daa9c1d",,"Affordable meditation timer and tracker for practitioners.","""2025-10-31T11:30:24.147Z"""
"dddd75c2-b959-476f-924b-59e752bf66b8","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Focus-enhancing dashboard for digital minimalists' productivity.","""2025-10-27T16:29:48.415Z"""
"dfab5b49-9fc7-4f7e-94f7-44956e1857f3","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Personalized learning path generator for students","""2025-10-27T16:54:32.913Z"""
"e02ba8af-52d9-46cc-95fb-68cf2e173266","d5afc6d7-58c1-445c-87cc-3e57d8ed24f2","partner marketplace","partner marketplace","""2025-10-25T11:48:40.586Z"""
"e1f906da-44dc-44ac-a660-a63f1c383dba","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Personalized content templates generator for bloggers.","""2025-10-27T15:46:21.916Z"""
"e34d3123-6312-4799-ad2e-5e4512f3934d","afa34fb5-4d22-4ab7-adc9-19336d12a452","AI math tutor for high school students","AI math tutor for high school students","""2025-10-27T16:08:31.501Z"""
"e3bd4a8f-ee5a-4ee5-96ad-7f971d278b1c","afa34fb5-4d22-4ab7-adc9-19336d12a452","vibe code","vibe code","""2025-10-28T14:10:28.746Z"""
"e47a641b-4b36-4c12-9d5c-107aa97216fa","afa34fb5-4d22-4ab7-adc9-19336d12a452","Ai inventory management system for antique shops","Ai inventory management system for antique shops","""2025-10-27T16:23:03.895Z"""
"e4dcabfd-332e-4389-bd26-eaef44ce2c6a","afa34fb5-4d22-4ab7-adc9-19336d12a452","AI math tutor","AI math tutor","""2025-10-27T16:29:20.793Z"""
"e56dfb52-5d74-4c00-86f5-8ed6aa8e573f","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Motivation tracker for academic research projects","""2025-10-27T16:52:47.784Z"""
"e5f4789c-5eaf-4b30-8693-92161ac3afbc","cf165fbe-42f9-4384-a3e2-ec581a0357a1",,"Carbon footprint calculator for sustainability advocates","""2025-10-28T10:56:21.282Z"""
"e6287012-1c66-47e7-800e-fc5225f0cc27","afa34fb5-4d22-4ab7-adc9-19336d12a452","ai english tutor app","ai english tutor app","""2025-10-27T16:02:33.450Z"""
"e8709c3c-4141-43c5-9701-eb639b73606e","afa34fb5-4d22-4ab7-adc9-19336d12a452",,"Automated keyword research tool for freelance SEO specialists","""2025-10-28T14:11:05.202Z"""
"e9d80a11-dd37-440d-82ff-cb89110d669e","afa34fb5-4d22-4ab7-adc9-19336d12a452","ai algebra tutor","ai algebra tutor","""2025-10-27T16:20:54.340Z"""
"ea1521f1-070c-4da9-a804-8967fa6d35e0","afa34fb5-4d22-4ab7-adc9-19336d12a452","math tutor ai","math tutor ai","""2025-10-27T16:19:02.495Z"""
"ea47dc34-4edd-4ad3-af97-39b063e162a8","cf165fbe-42f9-4384-a3e2-ec581a0357a1","parcel insert","parcel insert","""2025-10-28T10:59:03.237Z"""
"ec19f22a-7691-4d63-8631-8392bd7426c8","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Integrated study planner for university students' courses","""2025-10-27T14:32:32.377Z"""
"ece03466-0ca7-4728-9a13-bfcc24c8fe1c","afa34fb5-4d22-4ab7-adc9-19336d12a452","ai math tutor","ai math tutor","""2025-10-27T16:16:36.472Z"""
"ef5c7d08-93ff-4775-b477-546f3019bd1f","124b8466-b28b-4f16-842d-5ddae992ddd4","trends on movie ""chien 51""","trends on movie ""chien 51""","""2025-11-10T07:46:39.834Z"""
"f02a4d7c-ce01-48bc-b6b6-c89a02b44808","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf","oxfords and derbies","oxfords and derbies","""2025-10-28T20:54:20.867Z"""
"f20b3d8b-0cf2-420b-a66c-6910591299b7","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Pricing calculator tool for personal trainers' services.","""2025-10-27T16:54:14.996Z"""
"f2a40506-3e21-405c-a659-8041b45a66a7","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf","Automated quizz generator","Automated quizz generator","""2025-10-27T16:55:38.667Z"""
"f4d39b54-62e7-4bd3-a361-6c3e297dcbc7","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Affordable meal planner for busy single parents","""2025-10-27T21:51:07.294Z"""
"f4f56557-6f77-4d31-b450-6967f6b58954","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Pricing negotiation assistant for consulting professionals","""2025-10-27T09:44:31.105Z"""
"f69a5cbb-a337-4845-ac69-9798e821a2f3","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Personalized learning plans for busy parents' children","""2025-10-27T14:45:43.161Z"""
"fa51e134-26f8-42dd-b6e5-dc90c22a006f","afa34fb5-4d22-4ab7-adc9-19336d12a452",,"Personalized learning paths for solo researchers","""2025-10-27T15:50:40.427Z"""
"fa9e8cf1-20a0-498e-acd6-a9a2f3904c9a","0cc1f8cb-9c85-4a2e-9bec-7833b720fe56","lvmh","lvmh","""2025-10-28T11:23:12.517Z"""
"fad73e46-61b1-4538-b081-966a57355be5","d5afc6d7-58c1-445c-87cc-3e57d8ed24f2","saas purchasing","saas purchasing","""2025-10-25T11:47:14.419Z"""
"fbbc8710-e545-48e5-b078-043c0c5c1367","cf165fbe-42f9-4384-a3e2-ec581a0357a1","Shared 2FA for team","Shared 2FA for team","""2025-10-28T11:02:23.196Z"""
"fc6d2688-e013-4bdf-acf7-d21331eadf27","80c33902-dde7-4c27-8426-74761d04a686","social media automation","social media automation","""2025-11-03T20:08:25.030Z"""
"fe181c52-82de-4e19-9953-43c350303806","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Expense tracker app for university students' projects","""2025-10-27T14:39:37.706Z"""
"fe7ec044-0143-4588-a726-117425db16fe","e1aaf66a-c4b2-4bd7-a158-c79564d41fbf",,"Memory helper for YouTubers to retain content","""2025-10-28T13:21:51.433Z"""
"ffb489dd-5257-4b77-8361-951167f444aa","c87369b3-acd2-4640-8619-285af4c777da","automate your airbnb listing","automate your airbnb listing","""2025-10-25T12:07:47.889Z"""
